file,field,shape,dtype
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_cost.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_cost.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_cost.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,weights,6 x 46,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_curtailment.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,weights,6 x 46,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_library_price25.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_carbon.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_cost.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_curtailment.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern0_price25.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_carbon.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_cost.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_curtailment.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern1_price25.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_carbon.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_cost.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_curtailment.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern2_price25.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,pg,72 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,pr,82 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,pl,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,flow,126 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,branches,6,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,commitment,72,int64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,rho,79 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,carbon_rate,6 x 48,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_carbon.npz,allocation_t,6,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_cost.npz,weights,6 x 1,float64
data/reference/results/robust_v28/2020-04-07/scenario_02/v27_pattern3_cost.npz,pg,72 x 48,float64
